game_pk,batter,batter_name,at_bat_number,ondeck_woba
745974,661388,William Contreras,25,0.3419318153910393
745974,642715,Willy Adames,27,0.3134320541810432
745974,656555,Rhys Hoskins,28,
745974,694671,Wyatt Langford,29,0.2821436639974325
745974,665750,Leody Taveras,32,0.3058828076337302
745974,543760,Marcus Semien,33,0.364663478286787
745974,608369,Corey Seager,34,0.3227134973367325
745974,669701,Josh Smith,35,
745974,686217,Sal Frelick,36,0.3385496990571559
745974,694192,Jackson Chourio,37,0.2942323857769491
745974,668930,Brice Turang,40,
745974,666969,Adolis García,41,0.3372676782574214
745974,663993,Nathaniel Lowe,42,0.3211050060466738
745974,694671,Wyatt Langford,43,
745974,661388,William Contreras,46,0.3419318153910393
745974,642715,Willy Adames,48,0.3134320541810432
745974,656555,Rhys Hoskins,49,0.2920540520680892
745974,686217,Sal Frelick,50,0.3385496990571559
745974,694192,Jackson Chourio,51,0.2942323857769491
745974,668930,Brice Turang,54,
745974,665750,Leody Taveras,55,0.3058828076337302
745974,543760,Marcus Semien,56,0.364663478286787
745974,608369,Corey Seager,57,0.3227134973367325
745974,669701,Josh Smith,58,0.2958071366069824
745974,666969,Adolis García,59,0.3372676782574214
745974,663993,Nathaniel Lowe,60,
